tweet_id;tweet_text;label
1,36643E+18;"#Hungarian President Janos Ader received an injection of China's #Sinopharm vaccine against #COVID-19 on February 26.
https://t.co/PmyqI4PtqD https://t.co/6lwdqtumGG";neutral
1,36957E+18;"Just In...

Today i.e. on 10 March, 2021, I took the first shot of #Covid19 #vaccine, #Covaxin at Nampally Governament Hospital. CoVaxin is developed by Bharat Biotech &amp; Indian Council Of Medical Research.

#AIMIM #BharatBiotech #Nampally #covidvacccine  https://t.co/BeQt6DEAfM";neutral
1,36376E+18;"#ZimCovidVaccination UPDATE

?CHEGUTU district has received 450 doses of #Sinopharm #vaccines. The vaccination will start today. https://t.co/YQOxfEmK7Q";neutral
1,36156E+18;TIME TO BREAK THE SILENCE ON TIBET https://t.co/QilwN0pTjH #FreeTibet #FreedomForTibet #FreeHK #China #CCP #XiJinping #COVID19 #ChineseVirus #US #EU #HoldChinaAccountable #BoycottSinovac #BoycottSinopharm #Covishield #Covaxin #VaccineMaitri #VaccineDiplomacy #ChinaLiedPeopleDied;neutral
1,33866E+18;"#Breaking
AT LAST BIG APPLE U WILL BE SAVED
1st Vaccination in U.S. Is Given in New York, Hard Hit in Outbreak’s First Days-Wiki Wicks '20-12-15
#CovidVaccine #USA #NewYork #PfizerBioNTech #BigApple #coronavirus https://t.co/FoIm9bkR4l";neutral
1,38232E+18;"VERY IMPORTANT MESSAGE

Many people got infected with #coronavirus after getting #Covaxin

The sudden jump can be attributed to covaxin

Govt shud withdraw covaxin ASAP

@ArvindKejriwal @smitaprakash @srivatsayb @svaradarajan @ICMRDELHI @candinam";negative
1,38038E+18;"I am absolutely in support of the #Moderna vaccine being referred to by journalists as the @DollyParton  vaccine but ""Dr Kizzy's vaccine"" should be a term in usage also https://t.co/W6AWEcWpnp";positive
1,36906E+18;@sputnikvaccine And we, as the entire humanity, demand to you to publish the entire documentation corresponding to the 3rd phase and about the secondary effects of #SputnikV, RIGHT NOW!!! So you liars.;negative
1,36001E+18;I’m walking through the Portland Convention Center, about to get my 2nd dose of #Moderna and I am SO EXCITED! I feel like I’m at Disneyland waiting in line haha #vaccinated;positive
1,37966E+18;@virsanghvi When the #Covaxin can be approved in clinical trial mode why not approve #PfizerVaccine #modernavaccine #johnsonandjohnson in clinical trial mode? These vaccines are WHO approved and are tested and administered on many Indian origin people outside India!;positive
1,34163E+18;"#COVID19 mutation B.1.1.7 70% more contagious! OMG WE'RE GONNA DIE! GET IN LINE FOR YOUR VAXX SHOT BY #PfizerBioNTech! STAY HOME, STFU, WEAR MASK 24/7. DON'T MEET ANYONE. DON'T CELEBRATE X-MAS. WORK &amp; PAY TAXES. TURN THE TV ON, LISTEN TO US! DON'T QUESTION WHAT WE SAY! #Promoted";neutral
1,38523E+18;"India's #VaccinationDrive is helping control the spread of the #virus.

Post-vaccination, the breakthrough infection numbers stand at just between 0.03%-0.04% for both #Covaxin and #Covishield. Get vaccinated to help India fight against COVID.

#IndiaFightsCorona #CoronaVirus https://t.co/om2BdQaUrO";positive
1,33891E+18;"@BrookeArmyMed COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.

CERTIFICATE OF VALIDATION IDENTIFICATION=COVID

THE IRON AND CLAY WILL NOT MIX

IRON= TECHNOLOGY
CLAY= OUR BODIES,OUR VESSEL

THE MARK OF ETERNAL DAMNATION ? YOU HEATHENS
#BAMC #PfizerBioNTech #USArmy";neutral
1,36623E+18;"Assamese gamosa, nurses from Kerala and Puducherry as PM Modi gets first shot of Covid-19 vaccine

The Prime Minister shared a picture on Twitter where two healthcare workers are seen administering him with the #Covid-19 #vaccine.????

https://t.co/qDtzvj2lQM

#COVAXIN
$OCGN";positive
1,38396E+18;Our first senior vaccinee... ?????? #resbakuna #sinovac;positive
1,36513E+18;Tonight I stood in line with thousands of other teachers to get my first Covid shot. Thank you, #Minnesota! #Moderna #COVIDVaccine https://t.co/dfJSmiiqCx;positive
1,37906E+18;"My ""dose of hope"" is completed ???
#FullyVaccinated
#Sinovac
#ProtectMyself
#ProtectMyFamily
#ProtectMyPatients
#Resbakuna @ AFP Health Service Command https://t.co/dCWZSGl8Zs";positive
1,34041E+18;"So 350, 000 of the initial supply of #PfizerBioNTech which arrived here have been given already. If all those who have had it so far, have had their next jab ""reserved"" from this initial supply,  that’s just 50K people left to get vaccine.
It's gone very quiet about new supplies.";neutral
1,36493E+18;"NEW from #Moderna as part of its Q4s:

- Lower end of manufacturing plan for 2021 raised from 600m #vaccine doses to 700m; working toward 1bn
- Chief Medical Officer Tal Zaks, M.D., Ph.D., is leaving the Company in September after six years (??)
- Supply agreements detailed https://t.co/32Mdarrz09";neutral
1,37069E+18;Italy heading into a third lockdown, I would hope that with all the vaccinations in UK we will escape this problem later in the year #COVID19 #vaccinations #oxfordastrazeneca #Masks #staysafe #NHS;neutral
1,36918E+18;Latest finding! Preliminary data indicates that the #COVID19Vaccine developed by China’s #Sinovac is effective against the P1 variant of the virus first discovered in Brazil, a source told @Reuters. https://t.co/N77vD01qud https://t.co/sXTR0jqR7q;positive
1,38062E+18;"2nd Shot done!
Ready for 5G activation at any moment. #Moderna";neutral
1,37175E+18;This is me in January receiving the #OxfordAstraZeneca vaccine. Over 30 people also had it done that day. No one has died or suffered from blood clots after receiving the vaccine. It’s harmless. Worst I had was a sore arm and a thick head the next morning. https://t.co/4NSON65wwe;positive
1,38513E+18;"Just got my first dose of gluta shots today! #gotvaccinated? #OxfordAstraZeneca #ThankYouKSA @ King Faisal Specialist Hospital &amp; Research Center https://t.co/19xBMjvEP7";positive
1,38305E+18;"Centre ramps up #Covaxin production, ropes in #VaccineCapitalHyderabad based Indian Immunologicals Ltd. to produce vaccine @MoHFW_INDIA
@WHO @ANI @Reuters @KTRTRS
https://t.co/2tqsCGRUJc";positive
1,36629E+18;@Sloths7777 Had my first #OxfordAstraZeneca vaccine, halfway there ? https://t.co/d8RHIROt4C;positive
1,38435E+18;Got my first #Moderna vaccine today, my arm is a little sore 10 hours after but my phone has awesome signal now ? #GetVaccinated #VaccinesSaveLives;positive
1,37147E+18;@CBCAlerts Embarrassing Ontario is reporting 1268  cases of #COVID19 366 new cases in Toronto Canada, politicizing #vaccine Doug Ford Mr. Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, misery unemployment #MentalHealthMatters https://t.co/DSH0zCyIta;neutral
1,38381E+18;A brilliant week of getting things done. New school shoes, haircuts, gym, gardening and fence painting for my Mum, but this was the best thing to cross off the list ? (that...and the bonus point win) #Moderna #COVID19Vaccine https://t.co/gQ0OaQNwqK;neutral
1,38484E+18;"@CovaxinEUA @POTUS @Ocugen @US_FDA @BharatBiotech @narendramodi ji keeps SAVING  NATION from CRISIS !

His Belief in #AtmaNirbharBharat @BharatBiotech Indigenous #Covaxin comes True

Neutralizes Variants/Mutants

@MEAIndia @DrSJaishankar
@MoHFW_INDIA @drharshvardhan @HMOIndia @AmitShah
@PMOIndia

@VPSecretariat @rashtrapatibhvn";neutral
1,3846E+18;"Assam had placed an order today for 1 Crore COVAXIN from Bharat Biotech! Wow!! So quick.
#Covaxin #BharatBiotech #VaccineForAll";neutral
1,38248E+18;Dear @MoHFW_INDIA and @ICMRDELHI  wish you had released in-depth AEFI details of #CovishieldVaccine and #Covaxin https://t.co/hdIypR9inW;neutral
1,38353E+18;"Took the first dose today ? ?
???? ??? ???? ?? ??????.        Thank you @mohpegypt for great efforts to inoculate Egyptians &amp; foreigners for free. #AstraZeneca was given to everyone as a first dose, #Sinopharm only as a 2nd dose at the vaccination center today. #CovidVaccine https://t.co/wrZMccMV80";positive
1,36633E+18;https://t.co/y6rLApWBld We publish ebooks, paperback, hardcover, animated ebooks and audiobooks #OneIndiaOneDomain #Covaxin #CGBudget2021 #OPPOF19ProSeries #MondayMotivation #NarendraModi #AatmanirbharBharat #TomarModiKisanVirodhi #starvingforjustice #ShahidAfridi #???? https://t.co/FcEyNOA9vd;neutral
1,36646E+18;"@jakimccarrick @rte And more dead people down south too, hundreds more since vaccinations started in UK, NI, all unnecessary.
@sputnikvaccine and #SinoPharm all available but we will not order them in case we offend our EU masters.";negative
1,342E+18;"Only 1 million shots of the #PfizerBioNTech #COVID19 vaccine had been given so far in US states, putting @realDonaldTrump's 20 million target in doubt.

#CovidVaccine

https://t.co/Mfnb7vaj87";neutral
1,37038E+18;"I got both #Moderna shots, I have asthma and I have multiple allergies

No reaction. Please get  #vaccinated";positive
1,37996E+18;second dose is dunzo! ? #Moderna https://t.co/HyxQYdz9vr;positive
1,35768E+18;EudraVigilance report on #PfizerBioNtech vaccine till 30012021, #Tozinameran has caused at least 917 deaths. all hidden btw various reactions groups. Go do your own research, you never give me a like for all my hard work anyway. Facts are facts. https://t.co/z7l1ILgbY8;negative
1,37981E+18;#2 on Monday. Didn’t get sick but it did completely wipe me out yesterday. I slept after I finished a deadline in the afternoon. Hoping to be back to normal today. Still worth it obviously #moderna https://t.co/ameYLODdei;positive
1,374E+18;@ThierryBreton Just get the #SputnikV and be done with it ! #EU will crumble anyway,is an impotent piece of bureaucracy !! Vaccine is not political ! #VaccinesSaveLives #SputnikVaccinated;positive
1,35832E+18;"#Algeria
#???????
#???????
#Algerie
#Coronavirus
#COVID19
#SputnikV
#vaccines
#Russia:
Covid-19/ #Saidal: Negotiations with #Russian operator to manufacture Sputnik V in Algeria https://t.co/pwdtwLWfJY https://t.co/LHSsEzYKhe";neutral
1,38005E+18;"#AstraZeneca: Can't wait to have my #SecondJab any day now of the #OxfordAstrazeneca vacine. ""Get the Jab"" for a Virus Free Britain to avoid 3rd and 4th Lock-down! cc: PM @BorisJohnson";positive
1,38213E+18;Today, I am two weeks out from shot 2 of #Moderna. I didn’t feel great the day after my second shot, but was much better the next day. Since then, I’ve been back to my normal routine. Saturday, I ran 10 and jazzercised. #GetTheShot #Vaccinate #VaccinesWork;positive
1,35945E+18;@namerna11 @strakovka @AndrejBabis @SerbianPM @predsednikrs Unfortunately, Serbia is failing to test COVID19 and I do not know anything we can learn. Vaccinating the #sputnikV, which was registered on the basis of a test on 77 soldiers, is like drinking half a liter of palinka and playing #Russianroulette. Good luck, you'll need it.;negative
1,3747E+18;How does Russian propaganda work — and why #SputnikV is used as a means of Russia‘s strategic policy to weaken the #EU. Read on: https://t.co/UrC0K0Yox7;neutral
1,37289E+18;Still getting such vivid dreams after my #OxfordAstraZeneca vaccine on Tuesday. Lots of people with this side effect, apparently?;negative
1,37712E+18;@RachelLaing @AshDHarrington Yes, it does. #moderna;neutral
1,37453E+18;Can’t believe bill gates is now tracking me because of my COVID jag, cunt will be raging watching me go for a piss 5 times through the night #COVID #AstraZeneca #OxfordAstraZeneca #vaccine;neutral
1,38514E+18;"all individuals ages 16 years and older are now eligible to receive the COVID-19 vaccine in all 50 states, Washington, DC, and Puerto Rico. According to the CDC, over half of US adults have received at least one shot.
#COVID19
#Covaxin";positive
1,37191E+18;Moscow Russia everything is open business as usual. Ontario Canada is reporting 1074 cases of #COVID19 313 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/DSH0zCyIta https://t.co/qrUECF1TwP;positive
1,36292E+18;2 days post #1st #COVID19 #moderna, I want to thank every @PacificLVN #RN + #LVN student on site, esp student Noor, my post vaccine 15 min observer ????. @dignityhealthsp amazing #Vaccine site. I'm being comforted by #dragonkitty cuz a little arm redness. #thankful https://t.co/LiyKiHLN2a;positive
1,38336E+18;"Plesse spread the word...
2nd Dose #Covaxin https://t.co/evBzUABY7F";positive
1,37836E+18;"The hesitancy is coming from the type of vaccines available to #Libyans.

If it were #Pfizer or #Moderna, we would not be in this situation.

We have seen the similar hesitancy in Europe. https://t.co/u1rqHcrTsf";neutral
1,36449E+18;"#NSTnation Wan Rosdy said a total of 100 #frontliners including #policemen were scheduled to receive the first dose of the vaccines about 3pm on Friday.

#Vaccine #Vaccination #Covid19 #PfizerBioNTech

https://t.co/mHQvcvMRDO";positive
1,38241E+18;I have my first #Moderna vaccination! Thank you, #JoeBiden !;positive
1,3744E+18;@CBCBusiness @CBCAlerts Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring #Cuba https://t.co/15rXFPtkxA https://t.co/hq5c7H5Oiq;neutral
1,38157E+18;"@RahulGandhi So! #SputnikV approved in India.

Good that GoI followed what @RahulGandhi said.

Wondering how much of lobbying fees  @rsprasad Ji and @drharshvardhan get!

Or did it go to @BJP4India ?";neutral
1,33872E+18;Why wasn’t Jennifer Haller, first person in USA given the trial vaccine, given @TIME Person of the year? #personoftheyear #PfizerBioNTech #CovidVaccine;neutral
1,36574E+18;"Misleading title! The deceased trial participant only received a placebo. If she was on the treatment arm and actually received the Sinopharm vaccine, then perhaps she wouldn't have caught covid and died. #Sinopharm #Reuters #fakenews
https://t.co/QUb1yNcr3Z https://t.co/JM0tv0JG86";positive
1,38307E+18;@DavidWCochrane Well then switch over to Astra Zeneca! Stop being a vaccine snob! #AstraZenaca #Moderna;neutral
1,37979E+18;"@USlawreview

*ring* *ring* ... *ring* *ring* ...

Me: (picks up the phone)

Doctor: Wanna get jabbed today? There's a Krispy Kreme doughnut in it for ya.

Me:

#CoronaVirusHOAX #FakePandemic #Agenda21 #TheGreatReset #WorldEconomicForum #Moderna https://t.co/VQzU8Kk70T";neutral
1,37379E+18;Can't see the name #moderna without hearing it in my head this way https://t.co/dhGvcSGmMC;neutral
1,38371E+18;TUI Russia Promises #Greece 300,000 #Tourists this Year https://t.co/oI2pt0asTf @htheoharis @MinTourGR #TUIRussia #TUI #airtravel #travel #RestartTourism #tourism #summer2021 #safetravel #COVID19 #coronavirus #coronaviruspandemic #COVID19vaccine #SputnikV #ttot https://t.co/dd66d1utvL;neutral
1,37288E+18;AZD1222, the #OxfordAstraZeneca vaccine, is efficacious against both B.1.1.7 and B.1.135 variants of #SARSCoV2. Rather than fear mongering about variants/ mutations, let’s stay positive of vaccine efficacy and encourage the world in getting the vaccine. https://t.co/hxOqbdMdcS;positive
1,37074E+18;@sputnikvaccine Only reasons why I want #SputnikV is because it's Russian. ?;positive
1,3676E+18;#Side #effect of #Moderna #vaccine may be a delayed skin #rash, doctors warn https://t.co/wTH9mxAIg3 via @nypost;negative
1,38137E+18;"How you consider the fact that #AstraZeneca gave royalties to America to produce it, but Europe didn’t get either #PfizerBiontech , #Moderna - #justafact Covid: U.S. states face steep decline in J&amp;J vaccine https://t.co/JwhMPGaYzQ";neutral
1,38216E+18;Just got first #Moderna and feel grateful for science. The amazing capacity for human innovation makes me optimistic we can tackle the world’s hardest problems like the #ClimateCrisis. Thanks @mtbakerski https://t.co/aqXrStaWFU;positive
1,36492E+18;"Had my first vaccine. Very efficient all round. All good.  Thanks to BioNTech, rollout program, lovely volunteers and especially to Siobhan from #MarpleMedicalPracice #CovidVaccine
#PfizerBioNTech
#AstraZeneca
#Moderna
And #DrJenner
Sounds like an Oscar speech now! https://t.co/LGY135pcq1";positive
1,38143E+18;"The effectiveness of a #Sinovac vaccine at preventing symptomatic infections was found to be as low as 50.4% by researchers in #Brazil

#IndiaNarrative https://t.co/NKatbyxIE8";negative
1,38161E+18;"ONLY for those students, where online mode is not possible, pls conduct at the center to minimize the risk.

@PMOIndia @ravishndtv @EduMinOfIndia @DrRPNishank
#MajorTeaser
#SputnikV
#NaveenForPipili
#Dynamite1B
#RRvPBKS

Aapka,
BITTU BHAIYA,
JRP";neutral
1,36211E+18;"#SputnikV developers want to produce vaccine in EU, be out of politics

@sputnikvaccine https://t.co/pJQSbWnZmg";neutral
1,38446E+18;A rare benefit of being 45! Thank you @EverestPharmacy, #oxfordastrazeneca and our incredible @NHSuk ? https://t.co/A35DEap3Qz;positive
1,38246E+18;I have to be the most fuckable person in Covid vaccine line ?  #moderna #vaccinated https://t.co/TZKQlZJtD6;neutral
1,3659E+18;"#SputnikV welcomes J&amp;J vaccine approval in the US. This is also another validation of Sputnik V pioneering technology as J&amp;J vaccine is essentially a first shot of Sputnik V vaccine (Ad26 - human adenoviral vector 26).
?
https://t.co/eT8w9LwozG";positive
1,37549E+18;"#Moderna delays shipment of about 600,000 #COVID-19 #Vaccine doses to #Canada

Vía @Reuters https://t.co/3qq9fj6Y7z https://t.co/EcVwk2Ge2M";neutral
1,38424E+18;"It wasn't long ago that some countries banned the use of #oxfordastrazeneca ? in the elderly; now Australia says it should only be for the elderly! How are we supposed to make an informed decision? The ""science"" keeps changing! @ellymelly #talkradio
https://t.co/agGGn0hdBp";neutral
1,37788E+18;@sonamohapatra #Covaxin has both better efficacy as well as better coverage on the newer strains of #COVID19 hence is better. Though the difference between the 2 is very minor and both are good enough !!  ???;positive
1,36328E+18;I want a T shirt that says MODERNA. #MODERNA;neutral
1,37589E+18;That’s the first time I can say I just spent a Saturday night with a needle in my arm! #JabToBeatCorona #vaccination #AstraZeneca #oxfordastrazeneca https://t.co/TzuAolQ4L4;positive
1,38024E+18;Second ? dunzo! Dolly don’t fail me now. We got a Oreo shamrock McFlurry to celebrate. #moderna #vaccine #mcflurry #dollyparton https://t.co/t7taDU1AEr;neutral
1,3828E+18;"@underdenlinden @JohannaWester4 @lasleh @hsfi Yes, death is the only certainty in our world. We’re all gonna die!!!

Receiving an #AstraZeneca shot, or even two, may only give you less than 50% immunity against #SARSCoV2 ?
I shall only accept #PfizerBioNTech, aka the good stuff.";positive
1,37729E+18;@CBCAlerts Moscow Russia everything is open business as usual. Ontario Canada is reporting 2333 cases of #COVID19 785  new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/NbEzmmvdKm;positive
1,38475E+18;"Hey @BharatBiotech
I've taken your vaccine #Covaxin
1st dose - 26/02/2021
2nd dose - 19/04/2021
Will it be effective? @ICMRDELHI @MoHFW_INDIA @moayush";neutral
1,37904E+18;[bad joke] Help! Can i apply for asylum in the USA? My goverment is messing up the #COVID19de campaign and is dealing with the Putin for #nordstream2 and #SputnikV . Will gladly work for @CIA and @NSAGov [bad joke];neutral
1,37259E+18;Finally had my vaccination #OxfordAstraZeneca;positive
1,37089E+18;@julietmaxi @_SJPeace_ White companies, from White Countries ie #AstraZeneca, #Pfizer, #sputnik and #Moderna have created vaccines that will go around the world and vaccinate Billions of B.A.M.E folk protecting them from COVID. you just keep pushing the hate by bringing up The Slave Trade Ad Infinitum;neutral
1,36168E+18;"Hungary became the first EU country to receive China’s Sinopharm vaccine
https://t.co/HX8f2c1udh
#COVID19 #Hungary #Sinopharm #Vaccine #BaaghiTV";positive
1,38198E+18;"#HTEditorial | The government should follow up on its approval to #SputnikV, and the decision to accelerate approvals to vaccines approved in other countries — both steps advocated by many, including this newspaper — with a clear vaccine policy.

https://t.co/nGD3ismN29";positive
1,38236E+18;"Am vaccinated ?
Who wants to make out?
#Moderna #vaccinated https://t.co/72VQx9WYXX";positive
1,3649E+18;"@MFA_China Think the devastation caused by #COVID19 had the #China #Sinovac had not been there the earliest of all and in abundance of all.... think a little... we must all thank The #Chinese for the humanity scale service they rendered and that's too; timely.";neutral
1,37692E+18;@JustinTrudeau Moscow Russia everything is open business as usual. Ontario Canada is reporting 2336 cases of #COVID19 727 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/hUH8xaDgAv;positive
1,37982E+18;"We're moments away from our 2 PM event with @Moderna_TX &amp; @Sloan_Kettering. Tune in for insight into #Moderna's COVID-19 vaccine progress, booster shots, and expectations in regards to ending the global pandemic. https://t.co/CWmi1bnwZj";positive
1,37815E+18;@ed80264731 @StockTech1 @MatiasRolim @opropriolavo I don't think it matter that much now. Even for donation to  world USA choose #jansen with #biologicalE  to donate 1 billion doses by end of 2022.  #covaxin prospect is a lost cause in USA need to focus in other parts of world;neutral
1,3451E+18;Truly grateful to receive the #PfizerBioNTech vaccine today but also to be a (small ??) part of the team that kicked off the COVID-19 vaccination effort at the @Mercycork @AnneHea58160312 https://t.co/eDleOyGe0y;positive
1,36213E+18;@fordnation Embarrassing Ontario reporting 847 cases of #COVID19 257 new cases in Toronto closed schools, business ,gyms, jobs, no family, No money, No love, no hope, No life. Canada refuse to Ask Russia #SputnikV 91.6% effective against Coronavirus #lockdown https://t.co/fE0heMxtAX https://t.co/mvIjltxFBZ;positive
1,35972E+18;The third batch of material needed to produce #COVID19 #vaccine by China's Sinovac arrived in the Brazilian city of #SaoPaulo from Beijing on Wednesday.#China #Sinovac https://t.co/rE7LtTOMx3;neutral
1,37065E+18;"Meanwhile, and while some still think #Brexit is a great idea, up pops the research and development man to say funding for future research on the #AstraZeneca vaccine is no more!
#BrexitReality #BrexitDisaster
#FBPE #vaccine
#oxfordastrazeneca https://t.co/ZHof8Mhkm3";neutral
1,36456E+18;Just got my first #Sinopharm shot at AKUH! Do the right thing and get yourself vaccinated ASAP. #ThisIsOurShot #COVIDVaccine https://t.co/sWrCyk1evI;positive
1,38041E+18;"@HemantaTOI @CMO_Odisha @Naveen_Odisha and all other @bjd_odisha #MLA is going to be tested +ve in #COVIDSecondWave after #may 2nd.
#Covaxin #coronavirus #COVID?19 #COVID19 #coronavirus @IPR_Odisha";neutral
1,35788E+18;"Got my vaccine today and I’m feeling ok ??
Ready to see how Day 2 goes  #PfizerBioNtech
#Pfizer #CovidVaccine";positive
1,37723E+18;@Ocugen Good luck Ocugen!! #Covaxin;neutral
1,38262E+18;"320 doses of Covaxin go missing from Jaipur hospital

#Covaxin #Missing #Jaipur #Hospital #Vaccine #CoronaVaccine #CovidVaccine

https://t.co/qhBtqWeZP3";neutral
1,38419E+18;Where to get the COVID-19 vaccine in NELA the week of April 19 https://t.co/8HOIrssBRV #LocalNews #LouisianaNews #TopStories #Coronavirus #CoronavirusInLouisiana #CovidVaccinations #Pfizer #Moderna;positive
1,36514E+18;F LEE DONGHAE ???? CANCELAD1S1MO @SJofficial #Sinovac https://t.co/emCCOPHGGt;neutral
1,36829E+18;@philippetheog  on way for  my second shot #moderna #dogerstadium https://t.co/r9pAsUIJ24;neutral
1,38415E+18;"vaccine for alll 18+
#vaccination #Covishield #Covaxin https://t.co/s1fN5UFm8R";neutral
1,37269E+18;@Femi_Sorry why no tagging EU politicians who are costing lives playing politics about the #OxfordAstraZeneca vaccine? Consistency or clickbait #femi they won’t know who you are either! #Covid19UK #CovidVaccine #BBCQuestionTime #Newsnight https://t.co/Gd8DFW3WdN;neutral
1,38225E+18;"? ??#Gamaleya Research Center in cooperation with ?? Spallanzani National Institute to study efficacy of the #SputnikV vaccine against various #COVID19 strains. Italian partners have the most representative collection of various strains in Europe. ?

? https://t.co/qUPW5qCF0l";neutral
1,37434E+18;"INDIA MHA: ISSUES NEW ORDER WITH GUIDELINES FOR EFFECTIVE CONTROL OF COVID19, FROM APRIL 1, 2021, AND REMAIN IN FORCE UPTO APRIL 30, 2021
#COVID19Vaccination #AstraZeneca #Pfizer #SputnikV #finance #investing #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE";neutral
1,36712E+18;"India Today: Bharat Biotech releases Phase 3 results of Covaxin, says it shows 81% interim clinical efficacy.
#Covaxin
#COVID19Vaccine

https://t.co/LYLkq2ck5I

via @GoogleNews";positive
1,36056E+18;"Referring 2 it as a 'vaccine' is lies/misinfo.

It's NOT a 'vaccine'.

It's an experimental, DNA-altering, nanoparticle &amp; PEG containing, w ADE, non-licensed/non-FDA approved, female infertility-causing drug.

#ItsNotaVaccine #Pfizer #Moderna #AstraZeneca #PEG #ADE #mRNA #DNA https://t.co/0omnXQDDbY https://t.co/vUZIfGZdZK";negative
1,37379E+18;1 shot down. Thanks @sunnybrookhsc for a quick and easy process, in and out in 30 minutes. #vaccinatedatsunnybrook  #gotvaccinated? #PfizerBiontech https://t.co/WqN9b9uQOZ;positive
1,38348E+18;"@arekmakarenko Country being most harmed by the #eu monopolising what #moderna is available is badly infected Canada. Who are losing 50%.
But its the principle. Maybe #vonderLeyen should learn the reality of trying to ramp up novel biological product rather than throwing immature hissy fit";neutral
1,35859E+18;A chartered flight carrying the first batch of the #China-donated #Sinopharm COVID-19 #vaccines arrived in #Cambodia on Feb. 7, welcomed by Prime Minister Samdech Techo Hun Sen at the Phnom Penh International Airport. https://t.co/malx9uP2i6;positive
1,35158E+18;Looks like the vaccine is doing the job, Covid can't.  It does exactly what it says on the tin #PfizerBioNTech https://t.co/G208VnT8P8;positive
1,37618E+18;"@epdevilla Moscow Russia everything is open business as usual. Ontario Canada is reporting 2448 cases of #COVID19 780 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective
https://t.co/DoLGQEKHwJ";positive
1,36219E+18;Alerting my #Pennsylvania neighbors with #Moderna vaccination appointments coming up...You may have to reschedule. ?? https://t.co/ZcQc6p4xq9;positive
1,37357E+18;@sputnikvaccine Not even a majority of all Russians are willing to take this vaccin! #SputnikV @sputnikvaccine.;negative
1,37253E+18;"Online registration is available through Co-WIN website or call us at 9053108108 to book a slot.

#vaccinated #COVID19 #ankurahospitals #vaccine #medicine #boduppal #Kukatpally #kphb #hyderabad #healthcare #seniorcitizen #Covaxin #covid19vacccine #Vaccination2021";positive
1,3578E+18;"As much as I don’t like Boris &amp; his cronies. They have done a great job with the vaccine rollout, if you think other wise you have an agenda. You can criticise your own party aswell as compliment where credit is due. Don’t be stupid #Covid19UK #vaccine #Covid_19 #PfizerBioNTech";positive
1,36375E+18;#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca” – February 9, 2021 – as predicted by #Clairvoyant Dimitrinka Staikova in her #Book published December 19, 2020 : #PSYCHIC PREDICTIONS… https://t.co/yZh0mKYth2;positive
1,34934E+18;Correction: #AstraZeneca back UK Govt's approach to extended dosage period for #COVIDVaccination. As of today #PfizerBioNTech  do not! https://t.co/dPOeauP4UZ;neutral
1,38404E+18;#LongReadAhead: Vaccines Efficacy And Effectiveness Explained...Read Here https://t.co/2IQOelQuGB @MoHCCZim @WHO_Zimbabwe @CWGH1 @UNICEFZIMBABWE @UNZimbabwe #ZimbabweAt41 #Zimbabwe #MondayMotivation @NCoVAfrica #Sinovac #Sinopharm @China_Amb_Zim https://t.co/VrANVofbym;positive
1,37667E+18;??Uruguayan President Luis Lacalle Pou on Monday received injection of CoronaVac #vaccine which developed by Chinese pharmaceutical firm #Sinovac. #UruguaySeVacuna #Uruguay https://t.co/ZGcmoEXNeU;neutral
1,38001E+18;@OnlyOneCreator1 @hemant_samar @MukeshForInc @INCUttarPradesh @Congress_3 @Kisan_Thane @MyLife_Congress @CongressmanRaja @INCIndia @priyankagandhi @GauravPandhi why were we being denied vaccines? Why was the most Hon'ble PM PM sending vaccines abroad with his pics? Lastly I can understand the Astra-SII commitment but why are we being denied #Covaxin ? Health is a state subject, why is centre controlling vaccines?;neutral
1,38372E+18;A New England man is telling his story after a mixup led to him getting one dose each of the Moderna and Pfizer COVID-19 vaccines. #DailyVoice #Moderna #Pfizer https://t.co/RmLvKj8YVA;neutral
1,36976E+18;1,2 punch! ??? Access to this vaccine is a real privilege and I am grateful to have gotten my 2nd dose vaccine with @UNC_Health_Care today! #ThisIsYourShot #COVIDVaccine #Moderna #MedTwitter https://t.co/6O3OUNl2qi;positive
1,38307E+18;"Had my second date with #Moderna today - I put on a cute outfit and even though I have bath bombs and comfort food ready in case we have a fight later, I think they may just change my life. Thanks #NewJersey and @GovMurphy - it’s been wild but we are close!

#GetVaccinated #CVS https://t.co/XZ84r3LZa3";positive
